Run_ID,Map,Num Robots,Num Tasks,Suitability Method,RobotProfiles,TaskProfiles
10291,lak203d.map,5,5,evaluate_suitability_new,"[""assembly"", ""excavator"", ""delivery"", ""scaffolding"", ""crane""]","[""assembly"", ""scaffold"", ""excavate"", ""delivery"", ""excavate""]"
10292,lak203d.map,5,5,evaluate_suitability_new,"[""excavator"", ""crane"", ""delivery"", ""bricklayer"", ""excavator""]","[""debris"", ""delivery"", ""utilities"", ""assembly"", ""debris""]"
10293,lak203d.map,5,5,evaluate_suitability_new,"[""excavator"", ""crane"", ""bricklayer"", ""bricklayer"", ""excavator""]","[""delivery"", ""lay bricks"", ""excavate"", ""lay bricks"", ""item elevation""]"
10294,lak203d.map,5,5,evaluate_suitability_new,"[""bricklayer"", ""scaffolding"", ""crane"", ""crane"", ""delivery""]","[""utilities"", ""debris"", ""debris"", ""debris"", ""excavate""]"
10295,lak203d.map,5,5,evaluate_suitability_new,"[""delivery"", ""crane"", ""bricklayer"", ""delivery"", ""bricklayer""]","[""scaffold"", ""lay bricks"", ""scaffold"", ""item elevation"", ""debris""]"
10296,lak203d.map,5,5,evaluate_suitability_loose,"[""crane"", ""crane"", ""assembly"", ""crane"", ""excavator""]","[""assembly"", ""delivery"", ""item elevation"", ""utilities"", ""lay bricks""]"
10297,lak203d.map,5,5,evaluate_suitability_loose,"[""assembly"", ""assembly"", ""bricklayer"", ""bricklayer"", ""assembly""]","[""debris"", ""debris"", ""assembly"", ""delivery"", ""delivery""]"
10298,lak203d.map,5,5,evaluate_suitability_loose,"[""scaffolding"", ""delivery"", ""crane"", ""assembly"", ""assembly""]","[""assembly"", ""scaffold"", ""excavate"", ""debris"", ""item elevation""]"
10299,lak203d.map,5,5,evaluate_suitability_loose,"[""crane"", ""assembly"", ""scaffolding"", ""assembly"", ""excavator""]","[""item elevation"", ""item elevation"", ""utilities"", ""lay bricks"", ""item elevation""]"
10300,lak203d.map,5,5,evaluate_suitability_loose,"[""assembly"", ""crane"", ""crane"", ""delivery"", ""delivery""]","[""scaffold"", ""assembly"", ""assembly"", ""excavate"", ""item elevation""]"
10301,lak203d.map,5,5,evaluate_suitability_strict,"[""delivery"", ""assembly"", ""scaffolding"", ""bricklayer"", ""bricklayer""]","[""utilities"", ""utilities"", ""utilities"", ""excavate"", ""debris""]"
10302,lak203d.map,5,5,evaluate_suitability_strict,"[""assembly"", ""scaffolding"", ""excavator"", ""excavator"", ""delivery""]","[""lay bricks"", ""lay bricks"", ""delivery"", ""scaffold"", ""assembly""]"
10303,lak203d.map,5,5,evaluate_suitability_strict,"[""excavator"", ""scaffolding"", ""excavator"", ""assembly"", ""crane""]","[""excavate"", ""excavate"", ""scaffold"", ""scaffold"", ""scaffold""]"
10304,lak203d.map,5,5,evaluate_suitability_strict,"[""scaffolding"", ""bricklayer"", ""scaffolding"", ""bricklayer"", ""scaffolding""]","[""assembly"", ""item elevation"", ""delivery"", ""excavate"", ""item elevation""]"
10305,lak203d.map,5,5,evaluate_suitability_strict,"[""excavator"", ""delivery"", ""delivery"", ""bricklayer"", ""bricklayer""]","[""delivery"", ""delivery"", ""item elevation"", ""item elevation"", ""excavate""]"
10306,lak203d.map,5,5,evaluate_suitability_new,"[""bricklayer"", ""bricklayer"", ""crane"", ""crane"", ""scaffolding""]","[""utilities"", ""debris"", ""delivery"", ""delivery"", ""utilities""]"
10307,lak203d.map,5,5,evaluate_suitability_new,"[""scaffolding"", ""scaffolding"", ""crane"", ""assembly"", ""bricklayer""]","[""utilities"", ""utilities"", ""lay bricks"", ""item elevation"", ""excavate""]"
10308,lak203d.map,5,5,evaluate_suitability_new,"[""scaffolding"", ""assembly"", ""delivery"", ""delivery"", ""assembly""]","[""debris"", ""item elevation"", ""lay bricks"", ""debris"", ""debris""]"
10309,lak203d.map,5,5,evaluate_suitability_new,"[""excavator"", ""delivery"", ""scaffolding"", ""scaffolding"", ""scaffolding""]","[""item elevation"", ""item elevation"", ""utilities"", ""item elevation"", ""item elevation""]"
10310,lak203d.map,5,5,evaluate_suitability_new,"[""assembly"", ""excavator"", ""excavator"", ""scaffolding"", ""assembly""]","[""scaffold"", ""utilities"", ""debris"", ""utilities"", ""scaffold""]"
10311,lak203d.map,5,5,evaluate_suitability_loose,"[""crane"", ""crane"", ""assembly"", ""excavator"", ""assembly""]","[""debris"", ""delivery"", ""delivery"", ""debris"", ""utilities""]"
10312,lak203d.map,5,5,evaluate_suitability_loose,"[""delivery"", ""scaffolding"", ""bricklayer"", ""delivery"", ""delivery""]","[""debris"", ""lay bricks"", ""lay bricks"", ""excavate"", ""utilities""]"
10313,lak203d.map,5,5,evaluate_suitability_loose,"[""crane"", ""scaffolding"", ""bricklayer"", ""delivery"", ""bricklayer""]","[""item elevation"", ""assembly"", ""delivery"", ""excavate"", ""assembly""]"
10314,lak203d.map,5,5,evaluate_suitability_loose,"[""delivery"", ""delivery"", ""delivery"", ""assembly"", ""scaffolding""]","[""scaffold"", ""utilities"", ""excavate"", ""utilities"", ""scaffold""]"
10315,lak203d.map,5,5,evaluate_suitability_loose,"[""crane"", ""delivery"", ""excavator"", ""assembly"", ""assembly""]","[""excavate"", ""utilities"", ""excavate"", ""lay bricks"", ""utilities""]"
10316,lak203d.map,5,5,evaluate_suitability_strict,"[""scaffolding"", ""crane"", ""delivery"", ""crane"", ""crane""]","[""assembly"", ""scaffold"", ""assembly"", ""lay bricks"", ""scaffold""]"
10317,lak203d.map,5,5,evaluate_suitability_strict,"[""excavator"", ""excavator"", ""scaffolding"", ""excavator"", ""delivery""]","[""utilities"", ""item elevation"", ""item elevation"", ""delivery"", ""excavate""]"
10318,lak203d.map,5,5,evaluate_suitability_strict,"[""scaffolding"", ""scaffolding"", ""assembly"", ""delivery"", ""delivery""]","[""scaffold"", ""item elevation"", ""lay bricks"", ""scaffold"", ""scaffold""]"
10319,lak203d.map,5,5,evaluate_suitability_strict,"[""assembly"", ""excavator"", ""bricklayer"", ""bricklayer"", ""bricklayer""]","[""assembly"", ""excavate"", ""lay bricks"", ""debris"", ""debris""]"
10320,lak203d.map,5,5,evaluate_suitability_strict,"[""scaffolding"", ""scaffolding"", ""scaffolding"", ""bricklayer"", ""scaffolding""]","[""excavate"", ""utilities"", ""lay bricks"", ""scaffold"", ""utilities""]"
10321,lak203d.map,5,10,evaluate_suitability_new,"[""scaffolding"", ""delivery"", ""scaffolding"", ""assembly"", ""crane""]","[""lay bricks"", ""scaffold"", ""excavate"", ""item elevation"", ""item elevation"", ""item elevation"", ""utilities"", ""delivery"", ""lay bricks"", ""scaffold""]"
10322,lak203d.map,5,10,evaluate_suitability_new,"[""scaffolding"", ""assembly"", ""excavator"", ""delivery"", ""delivery""]","[""item elevation"", ""excavate"", ""utilities"", ""item elevation"", ""assembly"", ""utilities"", ""debris"", ""scaffold"", ""assembly"", ""lay bricks""]"
10323,lak203d.map,5,10,evaluate_suitability_new,"[""scaffolding"", ""assembly"", ""excavator"", ""delivery"", ""crane""]","[""delivery"", ""excavate"", ""delivery"", ""assembly"", ""item elevation"", ""assembly"", ""lay bricks"", ""delivery"", ""assembly"", ""assembly""]"
10324,lak203d.map,5,10,evaluate_suitability_new,"[""crane"", ""excavator"", ""crane"", ""assembly"", ""scaffolding""]","[""scaffold"", ""assembly"", ""excavate"", ""lay bricks"", ""assembly"", ""item elevation"", ""scaffold"", ""item elevation"", ""assembly"", ""scaffold""]"
10325,lak203d.map,5,10,evaluate_suitability_new,"[""bricklayer"", ""bricklayer"", ""scaffolding"", ""crane"", ""excavator""]","[""utilities"", ""item elevation"", ""delivery"", ""assembly"", ""lay bricks"", ""item elevation"", ""item elevation"", ""lay bricks"", ""item elevation"", ""item elevation""]"
10326,lak203d.map,5,10,evaluate_suitability_loose,"[""assembly"", ""delivery"", ""excavator"", ""scaffolding"", ""crane""]","[""debris"", ""lay bricks"", ""excavate"", ""utilities"", ""scaffold"", ""excavate"", ""utilities"", ""lay bricks"", ""debris"", ""excavate""]"
10327,lak203d.map,5,10,evaluate_suitability_loose,"[""assembly"", ""assembly"", ""scaffolding"", ""bricklayer"", ""excavator""]","[""delivery"", ""scaffold"", ""item elevation"", ""lay bricks"", ""lay bricks"", ""debris"", ""assembly"", ""excavate"", ""assembly"", ""lay bricks""]"
10328,lak203d.map,5,10,evaluate_suitability_loose,"[""assembly"", ""excavator"", ""crane"", ""crane"", ""excavator""]","[""lay bricks"", ""excavate"", ""assembly"", ""scaffold"", ""debris"", ""utilities"", ""excavate"", ""delivery"", ""delivery"", ""item elevation""]"
10329,lak203d.map,5,10,evaluate_suitability_loose,"[""scaffolding"", ""crane"", ""excavator"", ""excavator"", ""delivery""]","[""assembly"", ""assembly"", ""debris"", ""assembly"", ""debris"", ""scaffold"", ""utilities"", ""scaffold"", ""item elevation"", ""delivery""]"
10330,lak203d.map,5,10,evaluate_suitability_loose,"[""excavator"", ""assembly"", ""scaffolding"", ""excavator"", ""scaffolding""]","[""item elevation"", ""lay bricks"", ""utilities"", ""scaffold"", ""utilities"", ""utilities"", ""excavate"", ""excavate"", ""debris"", ""delivery""]"
10331,lak203d.map,5,10,evaluate_suitability_strict,"[""crane"", ""assembly"", ""scaffolding"", ""scaffolding"", ""excavator""]","[""assembly"", ""lay bricks"", ""delivery"", ""item elevation"", ""utilities"", ""delivery"", ""utilities"", ""item elevation"", ""delivery"", ""excavate""]"
10332,lak203d.map,5,10,evaluate_suitability_strict,"[""assembly"", ""assembly"", ""delivery"", ""assembly"", ""crane""]","[""utilities"", ""item elevation"", ""debris"", ""debris"", ""utilities"", ""excavate"", ""utilities"", ""utilities"", ""assembly"", ""assembly""]"
10333,lak203d.map,5,10,evaluate_suitability_strict,"[""bricklayer"", ""crane"", ""assembly"", ""bricklayer"", ""crane""]","[""delivery"", ""item elevation"", ""scaffold"", ""delivery"", ""utilities"", ""debris"", ""lay bricks"", ""utilities"", ""assembly"", ""excavate""]"
10334,lak203d.map,5,10,evaluate_suitability_strict,"[""excavator"", ""delivery"", ""assembly"", ""bricklayer"", ""assembly""]","[""debris"", ""assembly"", ""scaffold"", ""item elevation"", ""utilities"", ""debris"", ""assembly"", ""scaffold"", ""scaffold"", ""utilities""]"
10335,lak203d.map,5,10,evaluate_suitability_strict,"[""excavator"", ""scaffolding"", ""crane"", ""scaffolding"", ""excavator""]","[""debris"", ""item elevation"", ""item elevation"", ""utilities"", ""delivery"", ""excavate"", ""excavate"", ""delivery"", ""debris"", ""item elevation""]"
10336,lak203d.map,5,10,evaluate_suitability_new,"[""excavator"", ""bricklayer"", ""delivery"", ""delivery"", ""assembly""]","[""assembly"", ""item elevation"", ""scaffold"", ""delivery"", ""assembly"", ""item elevation"", ""debris"", ""lay bricks"", ""scaffold"", ""debris""]"
10337,lak203d.map,5,10,evaluate_suitability_new,"[""excavator"", ""bricklayer"", ""excavator"", ""excavator"", ""delivery""]","[""item elevation"", ""debris"", ""debris"", ""excavate"", ""debris"", ""delivery"", ""scaffold"", ""utilities"", ""debris"", ""item elevation""]"
10338,lak203d.map,5,10,evaluate_suitability_new,"[""delivery"", ""bricklayer"", ""excavator"", ""crane"", ""crane""]","[""utilities"", ""excavate"", ""delivery"", ""utilities"", ""debris"", ""delivery"", ""item elevation"", ""delivery"", ""utilities"", ""assembly""]"
10339,lak203d.map,5,10,evaluate_suitability_new,"[""bricklayer"", ""excavator"", ""assembly"", ""bricklayer"", ""assembly""]","[""item elevation"", ""debris"", ""delivery"", ""item elevation"", ""item elevation"", ""delivery"", ""delivery"", ""scaffold"", ""utilities"", ""delivery""]"
