Run_ID,Map,Num Robots,Num Tasks,Suitability Method,RobotProfiles,TaskProfiles
7351,den408d.map,5,5,evaluate_suitability_new,"[""crane"", ""excavator"", ""assembly"", ""assembly"", ""delivery""]","[""excavate"", ""assembly"", ""debris"", ""lay bricks"", ""item elevation""]"
7352,den408d.map,5,5,evaluate_suitability_new,"[""crane"", ""bricklayer"", ""excavator"", ""excavator"", ""excavator""]","[""debris"", ""utilities"", ""delivery"", ""excavate"", ""excavate""]"
7353,den408d.map,5,5,evaluate_suitability_new,"[""excavator"", ""crane"", ""delivery"", ""delivery"", ""bricklayer""]","[""scaffold"", ""assembly"", ""scaffold"", ""lay bricks"", ""assembly""]"
7354,den408d.map,5,5,evaluate_suitability_new,"[""assembly"", ""crane"", ""assembly"", ""scaffolding"", ""crane""]","[""utilities"", ""delivery"", ""excavate"", ""item elevation"", ""delivery""]"
7355,den408d.map,5,5,evaluate_suitability_new,"[""crane"", ""excavator"", ""bricklayer"", ""delivery"", ""scaffolding""]","[""lay bricks"", ""assembly"", ""utilities"", ""item elevation"", ""debris""]"
7356,den408d.map,5,5,evaluate_suitability_loose,"[""bricklayer"", ""crane"", ""crane"", ""excavator"", ""crane""]","[""utilities"", ""excavate"", ""delivery"", ""utilities"", ""assembly""]"
7357,den408d.map,5,5,evaluate_suitability_loose,"[""delivery"", ""bricklayer"", ""scaffolding"", ""assembly"", ""delivery""]","[""utilities"", ""item elevation"", ""delivery"", ""lay bricks"", ""lay bricks""]"
7358,den408d.map,5,5,evaluate_suitability_loose,"[""assembly"", ""crane"", ""bricklayer"", ""excavator"", ""scaffolding""]","[""assembly"", ""utilities"", ""scaffold"", ""item elevation"", ""debris""]"
7359,den408d.map,5,5,evaluate_suitability_loose,"[""assembly"", ""excavator"", ""scaffolding"", ""excavator"", ""bricklayer""]","[""item elevation"", ""assembly"", ""debris"", ""assembly"", ""excavate""]"
7360,den408d.map,5,5,evaluate_suitability_loose,"[""bricklayer"", ""crane"", ""crane"", ""bricklayer"", ""bricklayer""]","[""utilities"", ""delivery"", ""assembly"", ""item elevation"", ""item elevation""]"
7361,den408d.map,5,5,evaluate_suitability_strict,"[""bricklayer"", ""delivery"", ""assembly"", ""crane"", ""excavator""]","[""item elevation"", ""item elevation"", ""delivery"", ""delivery"", ""utilities""]"
7362,den408d.map,5,5,evaluate_suitability_strict,"[""assembly"", ""scaffolding"", ""crane"", ""bricklayer"", ""scaffolding""]","[""excavate"", ""scaffold"", ""scaffold"", ""assembly"", ""scaffold""]"
