Run_ID,Map,Num Robots,Num Tasks,Suitability Method,RobotProfiles,TaskProfiles
4411,den405d.map,5,5,evaluate_suitability_new,"[""scaffolding"", ""excavator"", ""assembly"", ""assembly"", ""scaffolding""]","[""delivery"", ""assembly"", ""assembly"", ""debris"", ""excavate""]"
4412,den405d.map,5,5,evaluate_suitability_new,"[""assembly"", ""scaffolding"", ""crane"", ""bricklayer"", ""assembly""]","[""lay bricks"", ""delivery"", ""lay bricks"", ""lay bricks"", ""item elevation""]"
4413,den405d.map,5,5,evaluate_suitability_new,"[""assembly"", ""excavator"", ""assembly"", ""assembly"", ""scaffolding""]","[""debris"", ""debris"", ""utilities"", ""assembly"", ""excavate""]"
4414,den405d.map,5,5,evaluate_suitability_new,"[""assembly"", ""bricklayer"", ""bricklayer"", ""delivery"", ""assembly""]","[""lay bricks"", ""lay bricks"", ""assembly"", ""excavate"", ""item elevation""]"
4415,den405d.map,5,5,evaluate_suitability_new,"[""bricklayer"", ""excavator"", ""crane"", ""delivery"", ""crane""]","[""item elevation"", ""item elevation"", ""utilities"", ""scaffold"", ""assembly""]"
4416,den405d.map,5,5,evaluate_suitability_loose,"[""bricklayer"", ""assembly"", ""delivery"", ""crane"", ""delivery""]","[""scaffold"", ""scaffold"", ""excavate"", ""excavate"", ""assembly""]"
4417,den405d.map,5,5,evaluate_suitability_loose,"[""assembly"", ""excavator"", ""bricklayer"", ""delivery"", ""excavator""]","[""debris"", ""scaffold"", ""debris"", ""debris"", ""scaffold""]"
4418,den405d.map,5,5,evaluate_suitability_loose,"[""crane"", ""delivery"", ""assembly"", ""excavator"", ""crane""]","[""assembly"", ""scaffold"", ""utilities"", ""item elevation"", ""item elevation""]"
4419,den405d.map,5,5,evaluate_suitability_loose,"[""excavator"", ""excavator"", ""scaffolding"", ""crane"", ""crane""]","[""excavate"", ""assembly"", ""delivery"", ""debris"", ""assembly""]"
4420,den405d.map,5,5,evaluate_suitability_loose,"[""excavator"", ""excavator"", ""excavator"", ""crane"", ""crane""]","[""scaffold"", ""delivery"", ""item elevation"", ""utilities"", ""scaffold""]"
4421,den405d.map,5,5,evaluate_suitability_strict,"[""excavator"", ""excavator"", ""assembly"", ""scaffolding"", ""excavator""]","[""excavate"", ""assembly"", ""lay bricks"", ""assembly"", ""scaffold""]"
4422,den405d.map,5,5,evaluate_suitability_strict,"[""assembly"", ""scaffolding"", ""scaffolding"", ""delivery"", ""bricklayer""]","[""item elevation"", ""utilities"", ""excavate"", ""debris"", ""delivery""]"
4423,den405d.map,5,5,evaluate_suitability_strict,"[""assembly"", ""bricklayer"", ""excavator"", ""crane"", ""crane""]","[""lay bricks"", ""lay bricks"", ""assembly"", ""debris"", ""delivery""]"
4424,den405d.map,5,5,evaluate_suitability_strict,"[""delivery"", ""bricklayer"", ""crane"", ""scaffolding"", ""assembly""]","[""lay bricks"", ""lay bricks"", ""assembly"", ""delivery"", ""lay bricks""]"
4425,den405d.map,5,5,evaluate_suitability_strict,"[""crane"", ""crane"", ""excavator"", ""crane"", ""delivery""]","[""lay bricks"", ""assembly"", ""scaffold"", ""debris"", ""excavate""]"
4426,den405d.map,5,5,evaluate_suitability_new,"[""crane"", ""assembly"", ""bricklayer"", ""excavator"", ""assembly""]","[""assembly"", ""delivery"", ""debris"", ""utilities"", ""debris""]"
