Run_ID,Map,Num Robots,Num Tasks,Suitability Method,RobotProfiles,TaskProfiles
11761,den020d.map,5,5,evaluate_suitability_new,"[""assembly"", ""delivery"", ""delivery"", ""bricklayer"", ""scaffolding""]","[""utilities"", ""lay bricks"", ""excavate"", ""assembly"", ""delivery""]"
11762,den020d.map,5,5,evaluate_suitability_new,"[""excavator"", ""crane"", ""assembly"", ""delivery"", ""excavator""]","[""debris"", ""assembly"", ""delivery"", ""assembly"", ""assembly""]"
11763,den020d.map,5,5,evaluate_suitability_new,"[""bricklayer"", ""crane"", ""delivery"", ""assembly"", ""delivery""]","[""item elevation"", ""debris"", ""assembly"", ""excavate"", ""utilities""]"
11764,den020d.map,5,5,evaluate_suitability_new,"[""crane"", ""crane"", ""assembly"", ""scaffolding"", ""scaffolding""]","[""excavate"", ""lay bricks"", ""scaffold"", ""lay bricks"", ""debris""]"
11765,den020d.map,5,5,evaluate_suitability_new,"[""scaffolding"", ""delivery"", ""delivery"", ""crane"", ""crane""]","[""lay bricks"", ""lay bricks"", ""debris"", ""delivery"", ""excavate""]"
11766,den020d.map,5,5,evaluate_suitability_loose,"[""assembly"", ""assembly"", ""delivery"", ""crane"", ""scaffolding""]","[""scaffold"", ""utilities"", ""lay bricks"", ""assembly"", ""utilities""]"
11767,den020d.map,5,5,evaluate_suitability_loose,"[""assembly"", ""bricklayer"", ""bricklayer"", ""bricklayer"", ""bricklayer""]","[""scaffold"", ""scaffold"", ""lay bricks"", ""utilities"", ""item elevation""]"
11768,den020d.map,5,5,evaluate_suitability_loose,"[""delivery"", ""delivery"", ""delivery"", ""excavator"", ""bricklayer""]","[""scaffold"", ""lay bricks"", ""lay bricks"", ""scaffold"", ""assembly""]"
11769,den020d.map,5,5,evaluate_suitability_loose,"[""scaffolding"", ""crane"", ""assembly"", ""excavator"", ""assembly""]","[""debris"", ""utilities"", ""item elevation"", ""utilities"", ""utilities""]"
11770,den020d.map,5,5,evaluate_suitability_loose,"[""delivery"", ""bricklayer"", ""crane"", ""crane"", ""excavator""]","[""debris"", ""debris"", ""lay bricks"", ""debris"", ""assembly""]"
11771,den020d.map,5,5,evaluate_suitability_strict,"[""excavator"", ""excavator"", ""crane"", ""scaffolding"", ""scaffolding""]","[""item elevation"", ""scaffold"", ""delivery"", ""scaffold"", ""excavate""]"
11772,den020d.map,5,5,evaluate_suitability_strict,"[""scaffolding"", ""bricklayer"", ""delivery"", ""bricklayer"", ""scaffolding""]","[""debris"", ""item elevation"", ""utilities"", ""item elevation"", ""assembly""]"
11773,den020d.map,5,5,evaluate_suitability_strict,"[""assembly"", ""bricklayer"", ""assembly"", ""scaffolding"", ""bricklayer""]","[""scaffold"", ""assembly"", ""assembly"", ""item elevation"", ""excavate""]"
11774,den020d.map,5,5,evaluate_suitability_strict,"[""delivery"", ""crane"", ""delivery"", ""scaffolding"", ""excavator""]","[""utilities"", ""scaffold"", ""lay bricks"", ""assembly"", ""debris""]"
11775,den020d.map,5,5,evaluate_suitability_strict,"[""assembly"", ""assembly"", ""scaffolding"", ""assembly"", ""bricklayer""]","[""scaffold"", ""scaffold"", ""debris"", ""debris"", ""debris""]"
11776,den020d.map,5,5,evaluate_suitability_new,"[""assembly"", ""excavator"", ""assembly"", ""excavator"", ""crane""]","[""lay bricks"", ""debris"", ""assembly"", ""scaffold"", ""debris""]"
11777,den020d.map,5,5,evaluate_suitability_new,"[""delivery"", ""excavator"", ""crane"", ""excavator"", ""delivery""]","[""utilities"", ""lay bricks"", ""scaffold"", ""scaffold"", ""item elevation""]"
11778,den020d.map,5,5,evaluate_suitability_new,"[""assembly"", ""excavator"", ""assembly"", ""bricklayer"", ""assembly""]","[""scaffold"", ""assembly"", ""scaffold"", ""lay bricks"", ""item elevation""]"
11779,den020d.map,5,5,evaluate_suitability_new,"[""excavator"", ""scaffolding"", ""bricklayer"", ""delivery"", ""delivery""]","[""scaffold"", ""scaffold"", ""scaffold"", ""utilities"", ""item elevation""]"
11780,den020d.map,5,5,evaluate_suitability_new,"[""bricklayer"", ""excavator"", ""scaffolding"", ""bricklayer"", ""assembly""]","[""lay bricks"", ""delivery"", ""utilities"", ""assembly"", ""excavate""]"
11781,den020d.map,5,5,evaluate_suitability_loose,"[""assembly"", ""excavator"", ""assembly"", ""excavator"", ""crane""]","[""lay bricks"", ""item elevation"", ""scaffold"", ""delivery"", ""item elevation""]"
