Run_ID,Map,Num Robots,Num Tasks,Suitability Method,RobotProfiles,TaskProfiles
5761,lak107d.map,5,5,evaluate_suitability_new,"[""delivery"", ""scaffolding"", ""scaffolding"", ""assembly"", ""scaffolding""]","[""scaffold"", ""debris"", ""utilities"", ""excavate"", ""delivery""]"
5762,lak107d.map,5,5,evaluate_suitability_new,"[""bricklayer"", ""crane"", ""crane"", ""delivery"", ""scaffolding""]","[""item elevation"", ""assembly"", ""scaffold"", ""debris"", ""scaffold""]"
5763,lak107d.map,5,5,evaluate_suitability_new,"[""crane"", ""bricklayer"", ""bricklayer"", ""crane"", ""bricklayer""]","[""utilities"", ""scaffold"", ""excavate"", ""lay bricks"", ""utilities""]"
5764,lak107d.map,5,5,evaluate_suitability_new,"[""excavator"", ""scaffolding"", ""excavator"", ""crane"", ""delivery""]","[""utilities"", ""excavate"", ""utilities"", ""lay bricks"", ""lay bricks""]"
5765,lak107d.map,5,5,evaluate_suitability_new,"[""delivery"", ""crane"", ""assembly"", ""bricklayer"", ""assembly""]","[""utilities"", ""debris"", ""item elevation"", ""excavate"", ""item elevation""]"
5766,lak107d.map,5,5,evaluate_suitability_new,"[""assembly"", ""assembly"", ""bricklayer"", ""delivery"", ""assembly""]","[""utilities"", ""utilities"", ""debris"", ""delivery"", ""assembly""]"
5767,lak107d.map,5,5,evaluate_suitability_new,"[""delivery"", ""scaffolding"", ""delivery"", ""scaffolding"", ""assembly""]","[""excavate"", ""item elevation"", ""delivery"", ""excavate"", ""delivery""]"
5768,lak107d.map,5,5,evaluate_suitability_new,"[""assembly"", ""bricklayer"", ""bricklayer"", ""excavator"", ""delivery""]","[""item elevation"", ""assembly"", ""assembly"", ""item elevation"", ""assembly""]"
5769,lak107d.map,5,5,evaluate_suitability_new,"[""crane"", ""assembly"", ""scaffolding"", ""delivery"", ""assembly""]","[""delivery"", ""debris"", ""lay bricks"", ""debris"", ""debris""]"
5770,lak107d.map,5,5,evaluate_suitability_new,"[""crane"", ""delivery"", ""assembly"", ""excavator"", ""crane""]","[""assembly"", ""scaffold"", ""assembly"", ""debris"", ""debris""]"
