Run_ID,Map,Num Robots,Num Tasks,Suitability Method,RobotProfiles,TaskProfiles
1921,den101d.map,5,5,evaluate_suitability_new,"[""delivery"", ""assembly"", ""excavator"", ""excavator"", ""scaffolding""]","[""utilities"", ""utilities"", ""assembly"", ""assembly"", ""utilities""]"
1922,den101d.map,5,5,evaluate_suitability_new,"[""crane"", ""crane"", ""scaffolding"", ""scaffolding"", ""scaffolding""]","[""utilities"", ""utilities"", ""scaffold"", ""scaffold"", ""utilities""]"
1923,den101d.map,5,5,evaluate_suitability_new,"[""excavator"", ""bricklayer"", ""crane"", ""delivery"", ""excavator""]","[""assembly"", ""debris"", ""delivery"", ""excavate"", ""utilities""]"
1924,den101d.map,5,5,evaluate_suitability_new,"[""crane"", ""bricklayer"", ""delivery"", ""crane"", ""crane""]","[""debris"", ""utilities"", ""debris"", ""lay bricks"", ""item elevation""]"
1925,den101d.map,5,5,evaluate_suitability_new,"[""delivery"", ""excavator"", ""excavator"", ""assembly"", ""delivery""]","[""delivery"", ""item elevation"", ""delivery"", ""scaffold"", ""scaffold""]"
1926,den101d.map,5,5,evaluate_suitability_new,"[""crane"", ""delivery"", ""assembly"", ""delivery"", ""crane""]","[""excavate"", ""scaffold"", ""delivery"", ""delivery"", ""utilities""]"
1927,den101d.map,5,5,evaluate_suitability_new,"[""excavator"", ""delivery"", ""assembly"", ""scaffolding"", ""scaffolding""]","[""item elevation"", ""delivery"", ""excavate"", ""utilities"", ""delivery""]"
1928,den101d.map,5,5,evaluate_suitability_new,"[""delivery"", ""scaffolding"", ""scaffolding"", ""scaffolding"", ""delivery""]","[""excavate"", ""delivery"", ""item elevation"", ""debris"", ""scaffold""]"
1929,den101d.map,5,5,evaluate_suitability_new,"[""excavator"", ""assembly"", ""assembly"", ""scaffolding"", ""delivery""]","[""lay bricks"", ""lay bricks"", ""utilities"", ""utilities"", ""excavate""]"
1930,den101d.map,5,5,evaluate_suitability_new,"[""crane"", ""excavator"", ""scaffolding"", ""crane"", ""scaffolding""]","[""lay bricks"", ""scaffold"", ""assembly"", ""delivery"", ""delivery""]"
1931,den101d.map,5,5,evaluate_suitability_new,"[""delivery"", ""excavator"", ""excavator"", ""delivery"", ""crane""]","[""assembly"", ""debris"", ""excavate"", ""lay bricks"", ""item elevation""]"
1932,den101d.map,5,5,evaluate_suitability_new,"[""delivery"", ""crane"", ""excavator"", ""scaffolding"", ""delivery""]","[""item elevation"", ""delivery"", ""item elevation"", ""assembly"", ""item elevation""]"
1933,den101d.map,5,5,evaluate_suitability_new,"[""scaffolding"", ""excavator"", ""crane"", ""scaffolding"", ""scaffolding""]","[""assembly"", ""scaffold"", ""lay bricks"", ""scaffold"", ""scaffold""]"
1934,den101d.map,5,5,evaluate_suitability_new,"[""assembly"", ""scaffolding"", ""assembly"", ""excavator"", ""crane""]","[""lay bricks"", ""scaffold"", ""delivery"", ""scaffold"", ""excavate""]"
1935,den101d.map,5,5,evaluate_suitability_new,"[""bricklayer"", ""crane"", ""scaffolding"", ""assembly"", ""crane""]","[""lay bricks"", ""delivery"", ""delivery"", ""utilities"", ""utilities""]"
1936,den101d.map,5,5,evaluate_suitability_new,"[""assembly"", ""assembly"", ""assembly"", ""delivery"", ""scaffolding""]","[""excavate"", ""utilities"", ""utilities"", ""excavate"", ""debris""]"
1937,den101d.map,5,5,evaluate_suitability_new,"[""delivery"", ""delivery"", ""assembly"", ""crane"", ""assembly""]","[""excavate"", ""scaffold"", ""debris"", ""excavate"", ""lay bricks""]"
1938,den101d.map,5,5,evaluate_suitability_new,"[""excavator"", ""assembly"", ""bricklayer"", ""crane"", ""delivery""]","[""item elevation"", ""debris"", ""excavate"", ""delivery"", ""excavate""]"
1939,den101d.map,5,5,evaluate_suitability_new,"[""excavator"", ""bricklayer"", ""excavator"", ""assembly"", ""crane""]","[""scaffold"", ""scaffold"", ""delivery"", ""item elevation"", ""delivery""]"
1940,den101d.map,5,5,evaluate_suitability_new,"[""crane"", ""delivery"", ""bricklayer"", ""assembly"", ""crane""]","[""excavate"", ""excavate"", ""assembly"", ""delivery"", ""assembly""]"
1941,den101d.map,5,5,evaluate_suitability_loose,"[""assembly"", ""assembly"", ""assembly"", ""delivery"", ""excavator""]","[""scaffold"", ""assembly"", ""excavate"", ""lay bricks"", ""lay bricks""]"
1942,den101d.map,5,5,evaluate_suitability_loose,"[""assembly"", ""scaffolding"", ""crane"", ""delivery"", ""excavator""]","[""delivery"", ""lay bricks"", ""item elevation"", ""excavate"", ""debris""]"
1943,den101d.map,5,5,evaluate_suitability_loose,"[""scaffolding"", ""assembly"", ""scaffolding"", ""assembly"", ""assembly""]","[""delivery"", ""excavate"", ""item elevation"", ""excavate"", ""item elevation""]"
1944,den101d.map,5,5,evaluate_suitability_loose,"[""bricklayer"", ""scaffolding"", ""excavator"", ""delivery"", ""assembly""]","[""excavate"", ""assembly"", ""lay bricks"", ""assembly"", ""excavate""]"
1945,den101d.map,5,5,evaluate_suitability_loose,"[""crane"", ""assembly"", ""excavator"", ""delivery"", ""excavator""]","[""utilities"", ""debris"", ""debris"", ""assembly"", ""debris""]"
1946,den101d.map,5,5,evaluate_suitability_loose,"[""delivery"", ""assembly"", ""crane"", ""assembly"", ""scaffolding""]","[""lay bricks"", ""delivery"", ""scaffold"", ""lay bricks"", ""item elevation""]"
1947,den101d.map,5,5,evaluate_suitability_loose,"[""bricklayer"", ""excavator"", ""assembly"", ""excavator"", ""bricklayer""]","[""item elevation"", ""scaffold"", ""delivery"", ""item elevation"", ""lay bricks""]"
1948,den101d.map,5,5,evaluate_suitability_loose,"[""assembly"", ""crane"", ""excavator"", ""excavator"", ""assembly""]","[""lay bricks"", ""assembly"", ""assembly"", ""debris"", ""item elevation""]"
1949,den101d.map,5,5,evaluate_suitability_loose,"[""scaffolding"", ""delivery"", ""excavator"", ""delivery"", ""delivery""]","[""delivery"", ""excavate"", ""lay bricks"", ""utilities"", ""excavate""]"
1950,den101d.map,5,5,evaluate_suitability_loose,"[""bricklayer"", ""crane"", ""bricklayer"", ""excavator"", ""excavator""]","[""scaffold"", ""excavate"", ""debris"", ""assembly"", ""assembly""]"
1951,den101d.map,5,5,evaluate_suitability_loose,"[""excavator"", ""scaffolding"", ""crane"", ""excavator"", ""crane""]","[""lay bricks"", ""utilities"", ""utilities"", ""lay bricks"", ""lay bricks""]"
1952,den101d.map,5,5,evaluate_suitability_loose,"[""scaffolding"", ""excavator"", ""assembly"", ""crane"", ""crane""]","[""item elevation"", ""lay bricks"", ""delivery"", ""utilities"", ""assembly""]"
1953,den101d.map,5,5,evaluate_suitability_loose,"[""crane"", ""bricklayer"", ""scaffolding"", ""bricklayer"", ""excavator""]","[""excavate"", ""scaffold"", ""utilities"", ""excavate"", ""delivery""]"
1954,den101d.map,5,5,evaluate_suitability_loose,"[""crane"", ""assembly"", ""scaffolding"", ""assembly"", ""excavator""]","[""scaffold"", ""excavate"", ""assembly"", ""item elevation"", ""scaffold""]"
1955,den101d.map,5,5,evaluate_suitability_loose,"[""bricklayer"", ""crane"", ""delivery"", ""bricklayer"", ""scaffolding""]","[""debris"", ""assembly"", ""assembly"", ""item elevation"", ""assembly""]"
1956,den101d.map,5,5,evaluate_suitability_loose,"[""scaffolding"", ""bricklayer"", ""scaffolding"", ""assembly"", ""excavator""]","[""assembly"", ""item elevation"", ""delivery"", ""assembly"", ""lay bricks""]"
1957,den101d.map,5,5,evaluate_suitability_loose,"[""bricklayer"", ""assembly"", ""crane"", ""delivery"", ""scaffolding""]","[""scaffold"", ""delivery"", ""scaffold"", ""item elevation"", ""utilities""]"
1958,den101d.map,5,5,evaluate_suitability_loose,"[""scaffolding"", ""delivery"", ""assembly"", ""bricklayer"", ""excavator""]","[""utilities"", ""lay bricks"", ""lay bricks"", ""assembly"", ""utilities""]"
1959,den101d.map,5,5,evaluate_suitability_loose,"[""crane"", ""crane"", ""delivery"", ""scaffolding"", ""bricklayer""]","[""delivery"", ""utilities"", ""utilities"", ""delivery"", ""lay bricks""]"
1960,den101d.map,5,5,evaluate_suitability_loose,"[""bricklayer"", ""assembly"", ""excavator"", ""bricklayer"", ""delivery""]","[""item elevation"", ""debris"", ""item elevation"", ""lay bricks"", ""delivery""]"
1961,den101d.map,5,5,evaluate_suitability_strict,"[""crane"", ""delivery"", ""bricklayer"", ""assembly"", ""crane""]","[""assembly"", ""utilities"", ""delivery"", ""item elevation"", ""delivery""]"
1962,den101d.map,5,5,evaluate_suitability_strict,"[""excavator"", ""crane"", ""crane"", ""scaffolding"", ""scaffolding""]","[""debris"", ""lay bricks"", ""item elevation"", ""scaffold"", ""debris""]"
1963,den101d.map,5,5,evaluate_suitability_strict,"[""excavator"", ""crane"", ""bricklayer"", ""bricklayer"", ""scaffolding""]","[""assembly"", ""delivery"", ""scaffold"", ""item elevation"", ""debris""]"
1964,den101d.map,5,5,evaluate_suitability_strict,"[""crane"", ""crane"", ""excavator"", ""crane"", ""bricklayer""]","[""delivery"", ""item elevation"", ""debris"", ""scaffold"", ""scaffold""]"
1965,den101d.map,5,5,evaluate_suitability_strict,"[""delivery"", ""assembly"", ""scaffolding"", ""scaffolding"", ""crane""]","[""item elevation"", ""assembly"", ""excavate"", ""debris"", ""item elevation""]"
1966,den101d.map,5,5,evaluate_suitability_strict,"[""scaffolding"", ""excavator"", ""scaffolding"", ""assembly"", ""bricklayer""]","[""assembly"", ""item elevation"", ""scaffold"", ""scaffold"", ""excavate""]"
1967,den101d.map,5,5,evaluate_suitability_strict,"[""excavator"", ""excavator"", ""assembly"", ""bricklayer"", ""delivery""]","[""excavate"", ""utilities"", ""debris"", ""scaffold"", ""item elevation""]"
1968,den101d.map,5,5,evaluate_suitability_strict,"[""excavator"", ""bricklayer"", ""crane"", ""excavator"", ""bricklayer""]","[""utilities"", ""delivery"", ""item elevation"", ""lay bricks"", ""excavate""]"
1969,den101d.map,5,5,evaluate_suitability_strict,"[""crane"", ""scaffolding"", ""excavator"", ""crane"", ""bricklayer""]","[""scaffold"", ""item elevation"", ""debris"", ""lay bricks"", ""item elevation""]"
1970,den101d.map,5,5,evaluate_suitability_strict,"[""assembly"", ""excavator"", ""assembly"", ""excavator"", ""excavator""]","[""assembly"", ""excavate"", ""scaffold"", ""excavate"", ""scaffold""]"
1971,den101d.map,5,5,evaluate_suitability_strict,"[""bricklayer"", ""scaffolding"", ""assembly"", ""scaffolding"", ""assembly""]","[""debris"", ""lay bricks"", ""assembly"", ""excavate"", ""assembly""]"
1972,den101d.map,5,5,evaluate_suitability_strict,"[""excavator"", ""assembly"", ""excavator"", ""delivery"", ""excavator""]","[""lay bricks"", ""delivery"", ""lay bricks"", ""utilities"", ""lay bricks""]"
