Run_ID,Map,Num Robots,Num Tasks,Suitability Method,RobotProfiles,TaskProfiles
10561,lak307d.map,5,5,evaluate_suitability_new,"[""assembly"", ""assembly"", ""excavator"", ""crane"", ""crane""]","[""delivery"", ""delivery"", ""lay bricks"", ""item elevation"", ""debris""]"
10562,lak307d.map,5,5,evaluate_suitability_new,"[""assembly"", ""assembly"", ""assembly"", ""excavator"", ""delivery""]","[""lay bricks"", ""assembly"", ""excavate"", ""delivery"", ""debris""]"
10563,lak307d.map,5,5,evaluate_suitability_new,"[""excavator"", ""bricklayer"", ""delivery"", ""scaffolding"", ""assembly""]","[""delivery"", ""item elevation"", ""lay bricks"", ""delivery"", ""excavate""]"
10564,lak307d.map,5,5,evaluate_suitability_new,"[""assembly"", ""bricklayer"", ""bricklayer"", ""excavator"", ""delivery""]","[""item elevation"", ""assembly"", ""item elevation"", ""delivery"", ""lay bricks""]"
10565,lak307d.map,5,5,evaluate_suitability_new,"[""crane"", ""assembly"", ""assembly"", ""scaffolding"", ""bricklayer""]","[""debris"", ""delivery"", ""item elevation"", ""scaffold"", ""utilities""]"
10566,lak307d.map,5,5,evaluate_suitability_new,"[""bricklayer"", ""assembly"", ""bricklayer"", ""scaffolding"", ""crane""]","[""excavate"", ""item elevation"", ""assembly"", ""delivery"", ""excavate""]"
10567,lak307d.map,5,5,evaluate_suitability_new,"[""delivery"", ""scaffolding"", ""delivery"", ""scaffolding"", ""scaffolding""]","[""assembly"", ""delivery"", ""lay bricks"", ""scaffold"", ""delivery""]"
10568,lak307d.map,5,5,evaluate_suitability_new,"[""bricklayer"", ""bricklayer"", ""bricklayer"", ""delivery"", ""crane""]","[""assembly"", ""assembly"", ""debris"", ""scaffold"", ""delivery""]"
10569,lak307d.map,5,5,evaluate_suitability_new,"[""excavator"", ""delivery"", ""crane"", ""bricklayer"", ""excavator""]","[""lay bricks"", ""debris"", ""scaffold"", ""lay bricks"", ""scaffold""]"
10570,lak307d.map,5,5,evaluate_suitability_new,"[""crane"", ""scaffolding"", ""excavator"", ""assembly"", ""delivery""]","[""item elevation"", ""assembly"", ""item elevation"", ""scaffold"", ""assembly""]"
10571,lak307d.map,5,5,evaluate_suitability_new,"[""delivery"", ""scaffolding"", ""scaffolding"", ""delivery"", ""excavator""]","[""excavate"", ""scaffold"", ""excavate"", ""utilities"", ""assembly""]"
10572,lak307d.map,5,5,evaluate_suitability_new,"[""assembly"", ""assembly"", ""assembly"", ""crane"", ""assembly""]","[""scaffold"", ""debris"", ""item elevation"", ""assembly"", ""utilities""]"
10573,lak307d.map,5,5,evaluate_suitability_new,"[""assembly"", ""bricklayer"", ""delivery"", ""assembly"", ""assembly""]","[""delivery"", ""excavate"", ""delivery"", ""lay bricks"", ""scaffold""]"
10574,lak307d.map,5,5,evaluate_suitability_new,"[""assembly"", ""assembly"", ""assembly"", ""delivery"", ""excavator""]","[""excavate"", ""delivery"", ""assembly"", ""excavate"", ""item elevation""]"
10575,lak307d.map,5,5,evaluate_suitability_new,"[""crane"", ""bricklayer"", ""delivery"", ""bricklayer"", ""delivery""]","[""item elevation"", ""lay bricks"", ""excavate"", ""assembly"", ""lay bricks""]"
10576,lak307d.map,5,5,evaluate_suitability_new,"[""assembly"", ""delivery"", ""scaffolding"", ""crane"", ""crane""]","[""item elevation"", ""item elevation"", ""lay bricks"", ""lay bricks"", ""utilities""]"
10577,lak307d.map,5,5,evaluate_suitability_new,"[""excavator"", ""excavator"", ""crane"", ""scaffolding"", ""delivery""]","[""item elevation"", ""scaffold"", ""scaffold"", ""utilities"", ""excavate""]"
10578,lak307d.map,5,5,evaluate_suitability_new,"[""delivery"", ""excavator"", ""assembly"", ""excavator"", ""crane""]","[""delivery"", ""excavate"", ""lay bricks"", ""assembly"", ""debris""]"
10579,lak307d.map,5,5,evaluate_suitability_new,"[""scaffolding"", ""excavator"", ""bricklayer"", ""crane"", ""scaffolding""]","[""utilities"", ""item elevation"", ""scaffold"", ""excavate"", ""scaffold""]"
