Run_ID,Map,Num Robots,Num Tasks,Suitability Method,RobotProfiles,TaskProfiles
4801,lak108d.map,5,5,evaluate_suitability_new,"[""delivery"", ""bricklayer"", ""crane"", ""excavator"", ""delivery""]","[""assembly"", ""scaffold"", ""assembly"", ""excavate"", ""delivery""]"
4802,lak108d.map,5,5,evaluate_suitability_new,"[""assembly"", ""excavator"", ""crane"", ""bricklayer"", ""bricklayer""]","[""utilities"", ""assembly"", ""lay bricks"", ""scaffold"", ""lay bricks""]"
4803,lak108d.map,5,5,evaluate_suitability_new,"[""excavator"", ""scaffolding"", ""excavator"", ""excavator"", ""crane""]","[""delivery"", ""excavate"", ""lay bricks"", ""scaffold"", ""debris""]"
4804,lak108d.map,5,5,evaluate_suitability_new,"[""crane"", ""delivery"", ""scaffolding"", ""excavator"", ""bricklayer""]","[""excavate"", ""scaffold"", ""utilities"", ""item elevation"", ""debris""]"
4805,lak108d.map,5,5,evaluate_suitability_new,"[""excavator"", ""bricklayer"", ""delivery"", ""bricklayer"", ""bricklayer""]","[""debris"", ""item elevation"", ""debris"", ""utilities"", ""excavate""]"
4806,lak108d.map,5,5,evaluate_suitability_new,"[""excavator"", ""assembly"", ""crane"", ""crane"", ""scaffolding""]","[""excavate"", ""utilities"", ""utilities"", ""scaffold"", ""delivery""]"
4807,lak108d.map,5,5,evaluate_suitability_new,"[""bricklayer"", ""assembly"", ""delivery"", ""scaffolding"", ""delivery""]","[""delivery"", ""assembly"", ""lay bricks"", ""delivery"", ""assembly""]"
4808,lak108d.map,5,5,evaluate_suitability_new,"[""excavator"", ""scaffolding"", ""excavator"", ""delivery"", ""excavator""]","[""excavate"", ""delivery"", ""lay bricks"", ""excavate"", ""excavate""]"
4809,lak108d.map,5,5,evaluate_suitability_new,"[""excavator"", ""bricklayer"", ""assembly"", ""assembly"", ""scaffolding""]","[""lay bricks"", ""delivery"", ""item elevation"", ""item elevation"", ""lay bricks""]"
4810,lak108d.map,5,5,evaluate_suitability_new,"[""scaffolding"", ""delivery"", ""scaffolding"", ""crane"", ""assembly""]","[""lay bricks"", ""scaffold"", ""scaffold"", ""excavate"", ""utilities""]"
4811,lak108d.map,5,5,evaluate_suitability_new,"[""scaffolding"", ""scaffolding"", ""crane"", ""scaffolding"", ""scaffolding""]","[""assembly"", ""excavate"", ""item elevation"", ""delivery"", ""scaffold""]"
4812,lak108d.map,5,5,evaluate_suitability_new,"[""assembly"", ""delivery"", ""scaffolding"", ""scaffolding"", ""scaffolding""]","[""item elevation"", ""lay bricks"", ""debris"", ""assembly"", ""utilities""]"
