Run_ID,Map,Num Robots,Num Tasks,Suitability Method,RobotProfiles,TaskProfiles
7681,lak203d.map,5,5,evaluate_suitability_new,"[""crane"", ""crane"", ""crane"", ""delivery"", ""delivery""]","[""assembly"", ""delivery"", ""utilities"", ""lay bricks"", ""delivery""]"
7682,lak203d.map,5,5,evaluate_suitability_new,"[""scaffolding"", ""delivery"", ""scaffolding"", ""excavator"", ""crane""]","[""scaffold"", ""lay bricks"", ""scaffold"", ""lay bricks"", ""utilities""]"
7683,lak203d.map,5,5,evaluate_suitability_new,"[""crane"", ""bricklayer"", ""bricklayer"", ""excavator"", ""scaffolding""]","[""utilities"", ""delivery"", ""debris"", ""delivery"", ""debris""]"
7684,lak203d.map,5,5,evaluate_suitability_new,"[""bricklayer"", ""crane"", ""excavator"", ""delivery"", ""delivery""]","[""delivery"", ""excavate"", ""item elevation"", ""scaffold"", ""assembly""]"
7685,lak203d.map,5,5,evaluate_suitability_new,"[""crane"", ""excavator"", ""bricklayer"", ""delivery"", ""assembly""]","[""debris"", ""delivery"", ""utilities"", ""item elevation"", ""delivery""]"
7686,lak203d.map,5,5,evaluate_suitability_new,"[""scaffolding"", ""scaffolding"", ""crane"", ""delivery"", ""crane""]","[""scaffold"", ""excavate"", ""scaffold"", ""debris"", ""excavate""]"
7687,lak203d.map,5,5,evaluate_suitability_new,"[""crane"", ""assembly"", ""excavator"", ""bricklayer"", ""bricklayer""]","[""excavate"", ""item elevation"", ""delivery"", ""lay bricks"", ""lay bricks""]"
7688,lak203d.map,5,5,evaluate_suitability_new,"[""delivery"", ""assembly"", ""delivery"", ""crane"", ""delivery""]","[""excavate"", ""utilities"", ""utilities"", ""lay bricks"", ""scaffold""]"
7689,lak203d.map,5,5,evaluate_suitability_new,"[""scaffolding"", ""delivery"", ""delivery"", ""scaffolding"", ""delivery""]","[""utilities"", ""item elevation"", ""delivery"", ""excavate"", ""debris""]"
7690,lak203d.map,5,5,evaluate_suitability_new,"[""assembly"", ""scaffolding"", ""bricklayer"", ""assembly"", ""scaffolding""]","[""delivery"", ""item elevation"", ""assembly"", ""excavate"", ""debris""]"
7691,lak203d.map,5,5,evaluate_suitability_new,"[""scaffolding"", ""bricklayer"", ""excavator"", ""scaffolding"", ""excavator""]","[""scaffold"", ""debris"", ""scaffold"", ""excavate"", ""delivery""]"
