Run_ID,Map,Num Robots,Num Tasks,Suitability Method,RobotProfiles,TaskProfiles
2881,den207d.map,5,5,evaluate_suitability_new,"[""excavator"", ""scaffolding"", ""assembly"", ""scaffolding"", ""delivery""]","[""scaffold"", ""delivery"", ""excavate"", ""lay bricks"", ""lay bricks""]"
2882,den207d.map,5,5,evaluate_suitability_new,"[""assembly"", ""delivery"", ""assembly"", ""assembly"", ""bricklayer""]","[""lay bricks"", ""delivery"", ""item elevation"", ""lay bricks"", ""assembly""]"
2883,den207d.map,5,5,evaluate_suitability_new,"[""bricklayer"", ""scaffolding"", ""excavator"", ""excavator"", ""crane""]","[""excavate"", ""assembly"", ""assembly"", ""excavate"", ""lay bricks""]"
2884,den207d.map,5,5,evaluate_suitability_new,"[""delivery"", ""scaffolding"", ""delivery"", ""bricklayer"", ""bricklayer""]","[""utilities"", ""utilities"", ""excavate"", ""item elevation"", ""utilities""]"
2885,den207d.map,5,5,evaluate_suitability_new,"[""excavator"", ""delivery"", ""assembly"", ""bricklayer"", ""delivery""]","[""lay bricks"", ""delivery"", ""utilities"", ""utilities"", ""assembly""]"
2886,den207d.map,5,5,evaluate_suitability_new,"[""scaffolding"", ""assembly"", ""excavator"", ""crane"", ""delivery""]","[""delivery"", ""scaffold"", ""assembly"", ""scaffold"", ""scaffold""]"
2887,den207d.map,5,5,evaluate_suitability_new,"[""excavator"", ""delivery"", ""delivery"", ""bricklayer"", ""assembly""]","[""item elevation"", ""excavate"", ""item elevation"", ""lay bricks"", ""delivery""]"
2888,den207d.map,5,5,evaluate_suitability_new,"[""bricklayer"", ""crane"", ""assembly"", ""crane"", ""bricklayer""]","[""lay bricks"", ""utilities"", ""excavate"", ""debris"", ""debris""]"
2889,den207d.map,5,5,evaluate_suitability_new,"[""delivery"", ""scaffolding"", ""delivery"", ""bricklayer"", ""scaffolding""]","[""delivery"", ""item elevation"", ""utilities"", ""assembly"", ""excavate""]"
2890,den207d.map,5,5,evaluate_suitability_new,"[""excavator"", ""crane"", ""scaffolding"", ""excavator"", ""bricklayer""]","[""excavate"", ""delivery"", ""item elevation"", ""scaffold"", ""scaffold""]"
2891,den207d.map,5,5,evaluate_suitability_new,"[""scaffolding"", ""delivery"", ""delivery"", ""crane"", ""assembly""]","[""utilities"", ""utilities"", ""excavate"", ""delivery"", ""scaffold""]"
2892,den207d.map,5,5,evaluate_suitability_new,"[""excavator"", ""excavator"", ""bricklayer"", ""excavator"", ""excavator""]","[""excavate"", ""item elevation"", ""assembly"", ""lay bricks"", ""excavate""]"
2893,den207d.map,5,5,evaluate_suitability_new,"[""excavator"", ""crane"", ""bricklayer"", ""scaffolding"", ""excavator""]","[""utilities"", ""utilities"", ""debris"", ""excavate"", ""utilities""]"
2894,den207d.map,5,5,evaluate_suitability_new,"[""bricklayer"", ""delivery"", ""crane"", ""delivery"", ""delivery""]","[""item elevation"", ""utilities"", ""delivery"", ""scaffold"", ""item elevation""]"
2895,den207d.map,5,5,evaluate_suitability_new,"[""assembly"", ""assembly"", ""scaffolding"", ""scaffolding"", ""crane""]","[""lay bricks"", ""utilities"", ""item elevation"", ""delivery"", ""lay bricks""]"
2896,den207d.map,5,5,evaluate_suitability_new,"[""assembly"", ""crane"", ""bricklayer"", ""bricklayer"", ""bricklayer""]","[""utilities"", ""lay bricks"", ""item elevation"", ""lay bricks"", ""scaffold""]"
2897,den207d.map,5,5,evaluate_suitability_new,"[""delivery"", ""assembly"", ""crane"", ""excavator"", ""bricklayer""]","[""delivery"", ""utilities"", ""scaffold"", ""delivery"", ""debris""]"
2898,den207d.map,5,5,evaluate_suitability_new,"[""bricklayer"", ""crane"", ""crane"", ""assembly"", ""assembly""]","[""assembly"", ""scaffold"", ""utilities"", ""utilities"", ""debris""]"
2899,den207d.map,5,5,evaluate_suitability_new,"[""delivery"", ""excavator"", ""scaffolding"", ""crane"", ""crane""]","[""debris"", ""excavate"", ""assembly"", ""item elevation"", ""debris""]"
2900,den207d.map,5,5,evaluate_suitability_new,"[""bricklayer"", ""crane"", ""delivery"", ""scaffolding"", ""crane""]","[""assembly"", ""utilities"", ""debris"", ""utilities"", ""utilities""]"
2901,den207d.map,5,5,evaluate_suitability_loose,"[""excavator"", ""assembly"", ""scaffolding"", ""assembly"", ""delivery""]","[""scaffold"", ""assembly"", ""item elevation"", ""scaffold"", ""lay bricks""]"
2902,den207d.map,5,5,evaluate_suitability_loose,"[""crane"", ""delivery"", ""scaffolding"", ""excavator"", ""crane""]","[""delivery"", ""item elevation"", ""delivery"", ""utilities"", ""lay bricks""]"
2903,den207d.map,5,5,evaluate_suitability_loose,"[""bricklayer"", ""assembly"", ""scaffolding"", ""scaffolding"", ""bricklayer""]","[""excavate"", ""lay bricks"", ""lay bricks"", ""item elevation"", ""delivery""]"
2904,den207d.map,5,5,evaluate_suitability_loose,"[""assembly"", ""excavator"", ""assembly"", ""scaffolding"", ""assembly""]","[""excavate"", ""utilities"", ""delivery"", ""excavate"", ""debris""]"
2905,den207d.map,5,5,evaluate_suitability_loose,"[""crane"", ""crane"", ""bricklayer"", ""crane"", ""delivery""]","[""utilities"", ""scaffold"", ""assembly"", ""lay bricks"", ""delivery""]"
2906,den207d.map,5,5,evaluate_suitability_loose,"[""assembly"", ""scaffolding"", ""excavator"", ""delivery"", ""bricklayer""]","[""utilities"", ""item elevation"", ""delivery"", ""excavate"", ""delivery""]"
2907,den207d.map,5,5,evaluate_suitability_loose,"[""excavator"", ""assembly"", ""crane"", ""excavator"", ""bricklayer""]","[""item elevation"", ""lay bricks"", ""lay bricks"", ""item elevation"", ""lay bricks""]"
2908,den207d.map,5,5,evaluate_suitability_loose,"[""bricklayer"", ""crane"", ""bricklayer"", ""bricklayer"", ""delivery""]","[""item elevation"", ""delivery"", ""assembly"", ""lay bricks"", ""assembly""]"
2909,den207d.map,5,5,evaluate_suitability_loose,"[""bricklayer"", ""scaffolding"", ""delivery"", ""bricklayer"", ""scaffolding""]","[""excavate"", ""scaffold"", ""excavate"", ""scaffold"", ""utilities""]"
2910,den207d.map,5,5,evaluate_suitability_loose,"[""scaffolding"", ""crane"", ""scaffolding"", ""delivery"", ""scaffolding""]","[""debris"", ""utilities"", ""debris"", ""excavate"", ""assembly""]"
2911,den207d.map,5,5,evaluate_suitability_loose,"[""assembly"", ""delivery"", ""scaffolding"", ""delivery"", ""delivery""]","[""item elevation"", ""excavate"", ""delivery"", ""delivery"", ""excavate""]"
2912,den207d.map,5,5,evaluate_suitability_loose,"[""assembly"", ""delivery"", ""assembly"", ""crane"", ""bricklayer""]","[""lay bricks"", ""scaffold"", ""assembly"", ""utilities"", ""lay bricks""]"
2913,den207d.map,5,5,evaluate_suitability_loose,"[""crane"", ""crane"", ""bricklayer"", ""crane"", ""excavator""]","[""item elevation"", ""scaffold"", ""lay bricks"", ""item elevation"", ""utilities""]"
2914,den207d.map,5,5,evaluate_suitability_loose,"[""assembly"", ""delivery"", ""scaffolding"", ""delivery"", ""scaffolding""]","[""utilities"", ""delivery"", ""assembly"", ""item elevation"", ""scaffold""]"
2915,den207d.map,5,5,evaluate_suitability_loose,"[""assembly"", ""crane"", ""excavator"", ""excavator"", ""bricklayer""]","[""delivery"", ""scaffold"", ""scaffold"", ""item elevation"", ""excavate""]"
2916,den207d.map,5,5,evaluate_suitability_loose,"[""delivery"", ""assembly"", ""excavator"", ""excavator"", ""excavator""]","[""utilities"", ""scaffold"", ""lay bricks"", ""debris"", ""delivery""]"
2917,den207d.map,5,5,evaluate_suitability_loose,"[""delivery"", ""delivery"", ""scaffolding"", ""excavator"", ""bricklayer""]","[""utilities"", ""assembly"", ""scaffold"", ""delivery"", ""excavate""]"
2918,den207d.map,5,5,evaluate_suitability_loose,"[""scaffolding"", ""delivery"", ""crane"", ""scaffolding"", ""assembly""]","[""utilities"", ""debris"", ""debris"", ""utilities"", ""lay bricks""]"
2919,den207d.map,5,5,evaluate_suitability_loose,"[""scaffolding"", ""scaffolding"", ""crane"", ""assembly"", ""scaffolding""]","[""assembly"", ""debris"", ""assembly"", ""assembly"", ""lay bricks""]"
2920,den207d.map,5,5,evaluate_suitability_loose,"[""scaffolding"", ""assembly"", ""excavator"", ""excavator"", ""crane""]","[""lay bricks"", ""utilities"", ""scaffold"", ""delivery"", ""debris""]"
2921,den207d.map,5,5,evaluate_suitability_strict,"[""bricklayer"", ""bricklayer"", ""delivery"", ""delivery"", ""assembly""]","[""assembly"", ""item elevation"", ""debris"", ""scaffold"", ""debris""]"
2922,den207d.map,5,5,evaluate_suitability_strict,"[""assembly"", ""assembly"", ""crane"", ""assembly"", ""bricklayer""]","[""excavate"", ""excavate"", ""item elevation"", ""assembly"", ""scaffold""]"
2923,den207d.map,5,5,evaluate_suitability_strict,"[""delivery"", ""delivery"", ""crane"", ""crane"", ""scaffolding""]","[""assembly"", ""item elevation"", ""delivery"", ""debris"", ""item elevation""]"
