Run_ID,Map,Num Robots,Num Tasks,Suitability Method,RobotProfiles,TaskProfiles
1,den202d.map,5,5,evaluate_suitability_new,"[""bricklayer"", ""excavator"", ""assembly"", ""crane"", ""crane""]","[""utilities"", ""debris"", ""assembly"", ""delivery"", ""debris""]"
2,den202d.map,5,5,evaluate_suitability_new,"[""scaffolding"", ""excavator"", ""delivery"", ""bricklayer"", ""scaffolding""]","[""excavate"", ""delivery"", ""lay bricks"", ""excavate"", ""assembly""]"
3,den202d.map,5,5,evaluate_suitability_new,"[""excavator"", ""bricklayer"", ""excavator"", ""assembly"", ""excavator""]","[""excavate"", ""scaffold"", ""scaffold"", ""scaffold"", ""excavate""]"
4,den202d.map,5,5,evaluate_suitability_new,"[""assembly"", ""scaffolding"", ""bricklayer"", ""assembly"", ""scaffolding""]","[""debris"", ""debris"", ""utilities"", ""item elevation"", ""debris""]"
5,den202d.map,5,5,evaluate_suitability_new,"[""scaffolding"", ""bricklayer"", ""assembly"", ""excavator"", ""excavator""]","[""utilities"", ""lay bricks"", ""excavate"", ""scaffold"", ""item elevation""]"
6,den202d.map,5,5,evaluate_suitability_new,"[""scaffolding"", ""crane"", ""scaffolding"", ""scaffolding"", ""crane""]","[""delivery"", ""excavate"", ""delivery"", ""delivery"", ""lay bricks""]"
7,den202d.map,5,5,evaluate_suitability_new,"[""crane"", ""excavator"", ""assembly"", ""excavator"", ""crane""]","[""debris"", ""item elevation"", ""scaffold"", ""scaffold"", ""assembly""]"
8,den202d.map,5,5,evaluate_suitability_new,"[""crane"", ""excavator"", ""excavator"", ""assembly"", ""crane""]","[""lay bricks"", ""item elevation"", ""debris"", ""item elevation"", ""assembly""]"
9,den202d.map,5,5,evaluate_suitability_new,"[""excavator"", ""delivery"", ""scaffolding"", ""scaffolding"", ""delivery""]","[""delivery"", ""excavate"", ""utilities"", ""item elevation"", ""scaffold""]"
10,den202d.map,5,5,evaluate_suitability_new,"[""assembly"", ""excavator"", ""assembly"", ""delivery"", ""scaffolding""]","[""excavate"", ""item elevation"", ""utilities"", ""lay bricks"", ""utilities""]"
11,den202d.map,5,5,evaluate_suitability_new,"[""delivery"", ""excavator"", ""bricklayer"", ""assembly"", ""bricklayer""]","[""delivery"", ""scaffold"", ""lay bricks"", ""assembly"", ""delivery""]"
12,den202d.map,5,5,evaluate_suitability_new,"[""assembly"", ""assembly"", ""excavator"", ""assembly"", ""delivery""]","[""item elevation"", ""excavate"", ""delivery"", ""utilities"", ""excavate""]"
13,den202d.map,5,5,evaluate_suitability_new,"[""bricklayer"", ""scaffolding"", ""scaffolding"", ""crane"", ""assembly""]","[""lay bricks"", ""scaffold"", ""item elevation"", ""debris"", ""debris""]"
14,den202d.map,5,5,evaluate_suitability_new,"[""crane"", ""crane"", ""scaffolding"", ""assembly"", ""delivery""]","[""debris"", ""debris"", ""item elevation"", ""assembly"", ""assembly""]"
15,den202d.map,5,5,evaluate_suitability_new,"[""scaffolding"", ""crane"", ""bricklayer"", ""bricklayer"", ""assembly""]","[""item elevation"", ""delivery"", ""utilities"", ""assembly"", ""scaffold""]"
16,den202d.map,5,5,evaluate_suitability_new,"[""delivery"", ""scaffolding"", ""excavator"", ""excavator"", ""excavator""]","[""lay bricks"", ""debris"", ""lay bricks"", ""utilities"", ""excavate""]"
17,den202d.map,5,5,evaluate_suitability_new,"[""assembly"", ""assembly"", ""scaffolding"", ""bricklayer"", ""assembly""]","[""scaffold"", ""excavate"", ""utilities"", ""utilities"", ""item elevation""]"
18,den202d.map,5,5,evaluate_suitability_new,"[""assembly"", ""excavator"", ""assembly"", ""delivery"", ""delivery""]","[""delivery"", ""delivery"", ""debris"", ""debris"", ""item elevation""]"
19,den202d.map,5,5,evaluate_suitability_new,"[""scaffolding"", ""scaffolding"", ""crane"", ""crane"", ""assembly""]","[""debris"", ""excavate"", ""item elevation"", ""delivery"", ""debris""]"
20,den202d.map,5,5,evaluate_suitability_new,"[""excavator"", ""crane"", ""delivery"", ""scaffolding"", ""crane""]","[""assembly"", ""assembly"", ""utilities"", ""debris"", ""item elevation""]"
21,den202d.map,5,5,evaluate_suitability_loose,"[""scaffolding"", ""excavator"", ""excavator"", ""scaffolding"", ""assembly""]","[""scaffold"", ""lay bricks"", ""assembly"", ""item elevation"", ""debris""]"
22,den202d.map,5,5,evaluate_suitability_loose,"[""delivery"", ""scaffolding"", ""delivery"", ""crane"", ""assembly""]","[""utilities"", ""lay bricks"", ""delivery"", ""lay bricks"", ""scaffold""]"
23,den202d.map,5,5,evaluate_suitability_loose,"[""bricklayer"", ""bricklayer"", ""crane"", ""bricklayer"", ""delivery""]","[""assembly"", ""utilities"", ""assembly"", ""debris"", ""utilities""]"
24,den202d.map,5,5,evaluate_suitability_loose,"[""assembly"", ""excavator"", ""assembly"", ""delivery"", ""bricklayer""]","[""assembly"", ""scaffold"", ""debris"", ""utilities"", ""item elevation""]"
25,den202d.map,5,5,evaluate_suitability_loose,"[""bricklayer"", ""excavator"", ""bricklayer"", ""assembly"", ""crane""]","[""excavate"", ""delivery"", ""assembly"", ""scaffold"", ""lay bricks""]"
26,den202d.map,5,5,evaluate_suitability_loose,"[""scaffolding"", ""excavator"", ""crane"", ""delivery"", ""bricklayer""]","[""excavate"", ""debris"", ""utilities"", ""debris"", ""assembly""]"
