Run_ID,Map,Num Robots,Num Tasks,Suitability Method,RobotProfiles,TaskProfiles
1,den405d.map,5,5,evaluate_suitability_new,"[""assembly"", ""crane"", ""delivery"", ""scaffolding"", ""excavator""]","[""utilities"", ""scaffold"", ""assembly"", ""excavate"", ""item elevation""]"
2,den405d.map,5,5,evaluate_suitability_new,"[""assembly"", ""bricklayer"", ""excavator"", ""delivery"", ""assembly""]","[""lay bricks"", ""assembly"", ""utilities"", ""utilities"", ""assembly""]"
3,den405d.map,5,5,evaluate_suitability_new,"[""bricklayer"", ""scaffolding"", ""excavator"", ""delivery"", ""bricklayer""]","[""scaffold"", ""excavate"", ""lay bricks"", ""lay bricks"", ""scaffold""]"
4,den405d.map,5,5,evaluate_suitability_new,"[""delivery"", ""bricklayer"", ""scaffolding"", ""crane"", ""excavator""]","[""debris"", ""excavate"", ""scaffold"", ""utilities"", ""lay bricks""]"
5,den405d.map,5,5,evaluate_suitability_new,"[""excavator"", ""assembly"", ""assembly"", ""crane"", ""bricklayer""]","[""item elevation"", ""debris"", ""excavate"", ""excavate"", ""lay bricks""]"
6,den405d.map,5,5,evaluate_suitability_new,"[""scaffolding"", ""delivery"", ""crane"", ""assembly"", ""scaffolding""]","[""assembly"", ""debris"", ""debris"", ""scaffold"", ""item elevation""]"
7,den405d.map,5,5,evaluate_suitability_new,"[""bricklayer"", ""excavator"", ""scaffolding"", ""assembly"", ""assembly""]","[""debris"", ""utilities"", ""assembly"", ""excavate"", ""scaffold""]"
8,den405d.map,5,5,evaluate_suitability_new,"[""scaffolding"", ""bricklayer"", ""bricklayer"", ""scaffolding"", ""excavator""]","[""excavate"", ""delivery"", ""utilities"", ""scaffold"", ""assembly""]"
9,den405d.map,5,5,evaluate_suitability_new,"[""excavator"", ""bricklayer"", ""delivery"", ""bricklayer"", ""crane""]","[""scaffold"", ""debris"", ""delivery"", ""lay bricks"", ""item elevation""]"
10,den405d.map,5,5,evaluate_suitability_new,"[""crane"", ""scaffolding"", ""crane"", ""bricklayer"", ""crane""]","[""lay bricks"", ""utilities"", ""item elevation"", ""item elevation"", ""lay bricks""]"
11,den405d.map,5,5,evaluate_suitability_new,"[""assembly"", ""assembly"", ""excavator"", ""scaffolding"", ""delivery""]","[""assembly"", ""assembly"", ""scaffold"", ""debris"", ""excavate""]"
12,den405d.map,5,5,evaluate_suitability_new,"[""scaffolding"", ""bricklayer"", ""delivery"", ""excavator"", ""bricklayer""]","[""debris"", ""debris"", ""lay bricks"", ""excavate"", ""debris""]"
13,den405d.map,5,5,evaluate_suitability_new,"[""scaffolding"", ""bricklayer"", ""scaffolding"", ""scaffolding"", ""bricklayer""]","[""debris"", ""lay bricks"", ""scaffold"", ""utilities"", ""scaffold""]"
14,den405d.map,5,5,evaluate_suitability_new,"[""crane"", ""bricklayer"", ""bricklayer"", ""scaffolding"", ""assembly""]","[""scaffold"", ""utilities"", ""debris"", ""lay bricks"", ""excavate""]"
15,den405d.map,5,5,evaluate_suitability_new,"[""scaffolding"", ""assembly"", ""assembly"", ""excavator"", ""bricklayer""]","[""debris"", ""excavate"", ""utilities"", ""delivery"", ""assembly""]"
16,den405d.map,5,5,evaluate_suitability_new,"[""excavator"", ""scaffolding"", ""scaffolding"", ""assembly"", ""delivery""]","[""scaffold"", ""item elevation"", ""assembly"", ""scaffold"", ""scaffold""]"
17,den405d.map,5,5,evaluate_suitability_new,"[""delivery"", ""crane"", ""excavator"", ""scaffolding"", ""assembly""]","[""delivery"", ""utilities"", ""utilities"", ""scaffold"", ""scaffold""]"
18,den405d.map,5,5,evaluate_suitability_new,"[""delivery"", ""crane"", ""scaffolding"", ""scaffolding"", ""delivery""]","[""utilities"", ""lay bricks"", ""scaffold"", ""delivery"", ""delivery""]"
19,den405d.map,5,5,evaluate_suitability_new,"[""excavator"", ""scaffolding"", ""excavator"", ""bricklayer"", ""crane""]","[""assembly"", ""excavate"", ""assembly"", ""item elevation"", ""debris""]"
20,den405d.map,5,5,evaluate_suitability_new,"[""delivery"", ""scaffolding"", ""delivery"", ""assembly"", ""assembly""]","[""scaffold"", ""debris"", ""excavate"", ""assembly"", ""debris""]"
21,den405d.map,5,5,evaluate_suitability_loose,"[""scaffolding"", ""excavator"", ""assembly"", ""scaffolding"", ""assembly""]","[""lay bricks"", ""assembly"", ""assembly"", ""assembly"", ""assembly""]"
22,den405d.map,5,5,evaluate_suitability_loose,"[""delivery"", ""crane"", ""delivery"", ""scaffolding"", ""crane""]","[""assembly"", ""utilities"", ""scaffold"", ""scaffold"", ""assembly""]"
23,den405d.map,5,5,evaluate_suitability_loose,"[""delivery"", ""excavator"", ""delivery"", ""assembly"", ""crane""]","[""item elevation"", ""utilities"", ""assembly"", ""assembly"", ""excavate""]"
24,den405d.map,5,5,evaluate_suitability_loose,"[""assembly"", ""assembly"", ""excavator"", ""delivery"", ""bricklayer""]","[""lay bricks"", ""utilities"", ""utilities"", ""delivery"", ""delivery""]"
25,den405d.map,5,5,evaluate_suitability_loose,"[""bricklayer"", ""bricklayer"", ""crane"", ""assembly"", ""delivery""]","[""lay bricks"", ""item elevation"", ""lay bricks"", ""item elevation"", ""delivery""]"
26,den405d.map,5,5,evaluate_suitability_loose,"[""assembly"", ""delivery"", ""excavator"", ""crane"", ""delivery""]","[""lay bricks"", ""item elevation"", ""scaffold"", ""delivery"", ""assembly""]"
27,den405d.map,5,5,evaluate_suitability_loose,"[""delivery"", ""delivery"", ""excavator"", ""scaffolding"", ""scaffolding""]","[""debris"", ""scaffold"", ""item elevation"", ""item elevation"", ""excavate""]"
28,den405d.map,5,5,evaluate_suitability_loose,"[""bricklayer"", ""scaffolding"", ""bricklayer"", ""scaffolding"", ""bricklayer""]","[""lay bricks"", ""assembly"", ""utilities"", ""scaffold"", ""excavate""]"
29,den405d.map,5,5,evaluate_suitability_loose,"[""assembly"", ""bricklayer"", ""delivery"", ""scaffolding"", ""bricklayer""]","[""scaffold"", ""delivery"", ""excavate"", ""utilities"", ""assembly""]"
30,den405d.map,5,5,evaluate_suitability_loose,"[""scaffolding"", ""assembly"", ""bricklayer"", ""bricklayer"", ""crane""]","[""scaffold"", ""debris"", ""debris"", ""scaffold"", ""lay bricks""]"
31,den405d.map,5,5,evaluate_suitability_loose,"[""delivery"", ""scaffolding"", ""crane"", ""excavator"", ""assembly""]","[""debris"", ""excavate"", ""debris"", ""delivery"", ""item elevation""]"
32,den405d.map,5,5,evaluate_suitability_loose,"[""bricklayer"", ""bricklayer"", ""delivery"", ""bricklayer"", ""scaffolding""]","[""utilities"", ""utilities"", ""item elevation"", ""lay bricks"", ""lay bricks""]"
33,den405d.map,5,5,evaluate_suitability_loose,"[""bricklayer"", ""assembly"", ""excavator"", ""bricklayer"", ""scaffolding""]","[""scaffold"", ""item elevation"", ""delivery"", ""utilities"", ""excavate""]"
34,den405d.map,5,5,evaluate_suitability_loose,"[""assembly"", ""delivery"", ""excavator"", ""scaffolding"", ""delivery""]","[""item elevation"", ""excavate"", ""lay bricks"", ""utilities"", ""debris""]"
35,den405d.map,5,5,evaluate_suitability_loose,"[""delivery"", ""scaffolding"", ""bricklayer"", ""crane"", ""bricklayer""]","[""debris"", ""item elevation"", ""item elevation"", ""debris"", ""utilities""]"
36,den405d.map,5,5,evaluate_suitability_loose,"[""assembly"", ""assembly"", ""excavator"", ""bricklayer"", ""excavator""]","[""delivery"", ""assembly"", ""debris"", ""lay bricks"", ""delivery""]"
37,den405d.map,5,5,evaluate_suitability_loose,"[""crane"", ""assembly"", ""crane"", ""crane"", ""scaffolding""]","[""lay bricks"", ""debris"", ""lay bricks"", ""item elevation"", ""item elevation""]"
38,den405d.map,5,5,evaluate_suitability_loose,"[""assembly"", ""bricklayer"", ""excavator"", ""assembly"", ""excavator""]","[""excavate"", ""debris"", ""utilities"", ""utilities"", ""scaffold""]"
39,den405d.map,5,5,evaluate_suitability_loose,"[""bricklayer"", ""bricklayer"", ""delivery"", ""excavator"", ""assembly""]","[""lay bricks"", ""scaffold"", ""delivery"", ""debris"", ""utilities""]"
40,den405d.map,5,5,evaluate_suitability_loose,"[""scaffolding"", ""excavator"", ""bricklayer"", ""delivery"", ""scaffolding""]","[""lay bricks"", ""excavate"", ""debris"", ""delivery"", ""excavate""]"
41,den405d.map,5,5,evaluate_suitability_strict,"[""bricklayer"", ""assembly"", ""crane"", ""delivery"", ""excavator""]","[""item elevation"", ""delivery"", ""scaffold"", ""debris"", ""lay bricks""]"
42,den405d.map,5,5,evaluate_suitability_strict,"[""delivery"", ""crane"", ""delivery"", ""bricklayer"", ""assembly""]","[""excavate"", ""utilities"", ""lay bricks"", ""assembly"", ""delivery""]"
43,den405d.map,5,5,evaluate_suitability_strict,"[""delivery"", ""scaffolding"", ""assembly"", ""assembly"", ""assembly""]","[""delivery"", ""assembly"", ""scaffold"", ""scaffold"", ""delivery""]"
44,den405d.map,5,5,evaluate_suitability_strict,"[""delivery"", ""assembly"", ""assembly"", ""delivery"", ""delivery""]","[""delivery"", ""assembly"", ""assembly"", ""excavate"", ""utilities""]"
45,den405d.map,5,5,evaluate_suitability_strict,"[""excavator"", ""scaffolding"", ""assembly"", ""delivery"", ""assembly""]","[""debris"", ""scaffold"", ""excavate"", ""lay bricks"", ""delivery""]"
46,den405d.map,5,5,evaluate_suitability_strict,"[""scaffolding"", ""crane"", ""delivery"", ""crane"", ""assembly""]","[""item elevation"", ""item elevation"", ""debris"", ""assembly"", ""item elevation""]"
47,den405d.map,5,5,evaluate_suitability_strict,"[""scaffolding"", ""excavator"", ""excavator"", ""excavator"", ""bricklayer""]","[""assembly"", ""excavate"", ""assembly"", ""delivery"", ""lay bricks""]"
48,den405d.map,5,5,evaluate_suitability_strict,"[""excavator"", ""bricklayer"", ""crane"", ""bricklayer"", ""assembly""]","[""utilities"", ""assembly"", ""scaffold"", ""delivery"", ""utilities""]"
49,den405d.map,5,5,evaluate_suitability_strict,"[""crane"", ""excavator"", ""scaffolding"", ""crane"", ""assembly""]","[""utilities"", ""excavate"", ""lay bricks"", ""debris"", ""lay bricks""]"
50,den405d.map,5,5,evaluate_suitability_strict,"[""scaffolding"", ""delivery"", ""scaffolding"", ""excavator"", ""scaffolding""]","[""item elevation"", ""lay bricks"", ""scaffold"", ""excavate"", ""delivery""]"
51,den405d.map,5,5,evaluate_suitability_strict,"[""scaffolding"", ""delivery"", ""excavator"", ""bricklayer"", ""crane""]","[""excavate"", ""lay bricks"", ""assembly"", ""utilities"", ""delivery""]"
52,den405d.map,5,5,evaluate_suitability_strict,"[""delivery"", ""delivery"", ""bricklayer"", ""bricklayer"", ""scaffolding""]","[""scaffold"", ""lay bricks"", ""assembly"", ""lay bricks"", ""scaffold""]"
53,den405d.map,5,5,evaluate_suitability_strict,"[""crane"", ""assembly"", ""assembly"", ""bricklayer"", ""delivery""]","[""item elevation"", ""lay bricks"", ""excavate"", ""debris"", ""delivery""]"
54,den405d.map,5,5,evaluate_suitability_strict,"[""scaffolding"", ""assembly"", ""delivery"", ""delivery"", ""delivery""]","[""utilities"", ""debris"", ""utilities"", ""lay bricks"", ""excavate""]"
55,den405d.map,5,5,evaluate_suitability_strict,"[""bricklayer"", ""assembly"", ""bricklayer"", ""delivery"", ""excavator""]","[""lay bricks"", ""excavate"", ""utilities"", ""item elevation"", ""delivery""]"
56,den405d.map,5,5,evaluate_suitability_strict,"[""bricklayer"", ""crane"", ""bricklayer"", ""excavator"", ""excavator""]","[""delivery"", ""delivery"", ""lay bricks"", ""utilities"", ""lay bricks""]"
57,den405d.map,5,5,evaluate_suitability_strict,"[""excavator"", ""scaffolding"", ""bricklayer"", ""crane"", ""excavator""]","[""delivery"", ""scaffold"", ""assembly"", ""item elevation"", ""scaffold""]"
58,den405d.map,5,5,evaluate_suitability_strict,"[""scaffolding"", ""scaffolding"", ""bricklayer"", ""scaffolding"", ""assembly""]","[""item elevation"", ""assembly"", ""scaffold"", ""lay bricks"", ""debris""]"
59,den405d.map,5,5,evaluate_suitability_strict,"[""scaffolding"", ""assembly"", ""assembly"", ""excavator"", ""excavator""]","[""excavate"", ""lay bricks"", ""debris"", ""item elevation"", ""utilities""]"
60,den405d.map,5,5,evaluate_suitability_strict,"[""crane"", ""crane"", ""scaffolding"", ""excavator"", ""delivery""]","[""assembly"", ""assembly"", ""utilities"", ""item elevation"", ""item elevation""]"
61,den405d.map,5,20,evaluate_suitability_new,"[""crane"", ""crane"", ""excavator"", ""delivery"", ""crane""]","[""utilities"", ""utilities"", ""utilities"", ""lay bricks"", ""lay bricks"", ""assembly"", ""delivery"", ""debris"", ""lay bricks"", ""assembly"", ""utilities"", ""assembly"", ""delivery"", ""utilities"", ""delivery"", ""delivery"", ""debris"", ""lay bricks"", ""lay bricks"", ""utilities""]"
62,den405d.map,5,20,evaluate_suitability_new,"[""scaffolding"", ""crane"", ""crane"", ""delivery"", ""scaffolding""]","[""scaffold"", ""excavate"", ""lay bricks"", ""assembly"", ""scaffold"", ""lay bricks"", ""item elevation"", ""assembly"", ""scaffold"", ""assembly"", ""debris"", ""delivery"", ""item elevation"", ""assembly"", ""debris"", ""assembly"", ""scaffold"", ""lay bricks"", ""utilities"", ""lay bricks""]"
63,den405d.map,5,20,evaluate_suitability_new,"[""delivery"", ""scaffolding"", ""bricklayer"", ""crane"", ""delivery""]","[""delivery"", ""item elevation"", ""excavate"", ""lay bricks"", ""lay bricks"", ""scaffold"", ""debris"", ""debris"", ""assembly"", ""delivery"", ""utilities"", ""lay bricks"", ""lay bricks"", ""excavate"", ""excavate"", ""item elevation"", ""lay bricks"", ""excavate"", ""delivery"", ""item elevation""]"
64,den405d.map,5,20,evaluate_suitability_new,"[""excavator"", ""scaffolding"", ""bricklayer"", ""delivery"", ""assembly""]","[""assembly"", ""item elevation"", ""debris"", ""assembly"", ""scaffold"", ""assembly"", ""excavate"", ""lay bricks"", ""lay bricks"", ""delivery"", ""delivery"", ""debris"", ""scaffold"", ""delivery"", ""assembly"", ""utilities"", ""delivery"", ""item elevation"", ""delivery"", ""utilities""]"
65,den405d.map,5,20,evaluate_suitability_new,"[""delivery"", ""assembly"", ""assembly"", ""crane"", ""bricklayer""]","[""debris"", ""scaffold"", ""utilities"", ""debris"", ""debris"", ""assembly"", ""item elevation"", ""scaffold"", ""scaffold"", ""excavate"", ""excavate"", ""debris"", ""debris"", ""delivery"", ""item elevation"", ""lay bricks"", ""utilities"", ""debris"", ""delivery"", ""utilities""]"
66,den405d.map,5,20,evaluate_suitability_new,"[""excavator"", ""scaffolding"", ""assembly"", ""assembly"", ""bricklayer""]","[""utilities"", ""assembly"", ""item elevation"", ""debris"", ""utilities"", ""debris"", ""item elevation"", ""excavate"", ""lay bricks"", ""scaffold"", ""utilities"", ""utilities"", ""lay bricks"", ""excavate"", ""utilities"", ""delivery"", ""assembly"", ""excavate"", ""debris"", ""item elevation""]"
67,den405d.map,5,20,evaluate_suitability_new,"[""crane"", ""bricklayer"", ""delivery"", ""excavator"", ""excavator""]","[""assembly"", ""lay bricks"", ""lay bricks"", ""excavate"", ""scaffold"", ""lay bricks"", ""scaffold"", ""item elevation"", ""excavate"", ""excavate"", ""item elevation"", ""debris"", ""utilities"", ""assembly"", ""scaffold"", ""lay bricks"", ""item elevation"", ""assembly"", ""assembly"", ""assembly""]"
68,den405d.map,5,20,evaluate_suitability_new,"[""crane"", ""assembly"", ""bricklayer"", ""delivery"", ""crane""]","[""excavate"", ""utilities"", ""assembly"", ""lay bricks"", ""excavate"", ""utilities"", ""scaffold"", ""scaffold"", ""delivery"", ""scaffold"", ""utilities"", ""assembly"", ""item elevation"", ""scaffold"", ""debris"", ""debris"", ""delivery"", ""delivery"", ""item elevation"", ""lay bricks""]"
69,den405d.map,5,20,evaluate_suitability_new,"[""delivery"", ""assembly"", ""assembly"", ""bricklayer"", ""assembly""]","[""lay bricks"", ""assembly"", ""excavate"", ""assembly"", ""excavate"", ""delivery"", ""assembly"", ""excavate"", ""scaffold"", ""excavate"", ""utilities"", ""utilities"", ""delivery"", ""excavate"", ""debris"", ""assembly"", ""debris"", ""utilities"", ""lay bricks"", ""excavate""]"
70,den405d.map,5,20,evaluate_suitability_new,"[""scaffolding"", ""bricklayer"", ""scaffolding"", ""delivery"", ""excavator""]","[""excavate"", ""scaffold"", ""debris"", ""scaffold"", ""item elevation"", ""utilities"", ""lay bricks"", ""scaffold"", ""item elevation"", ""delivery"", ""debris"", ""item elevation"", ""excavate"", ""item elevation"", ""lay bricks"", ""utilities"", ""debris"", ""delivery"", ""debris"", ""delivery""]"
71,den405d.map,5,20,evaluate_suitability_new,"[""crane"", ""excavator"", ""bricklayer"", ""bricklayer"", ""scaffolding""]","[""utilities"", ""assembly"", ""utilities"", ""excavate"", ""lay bricks"", ""debris"", ""lay bricks"", ""excavate"", ""debris"", ""delivery"", ""lay bricks"", ""delivery"", ""utilities"", ""utilities"", ""scaffold"", ""item elevation"", ""debris"", ""debris"", ""debris"", ""lay bricks""]"
72,den405d.map,5,20,evaluate_suitability_new,"[""excavator"", ""bricklayer"", ""excavator"", ""assembly"", ""delivery""]","[""item elevation"", ""lay bricks"", ""utilities"", ""delivery"", ""lay bricks"", ""excavate"", ""debris"", ""item elevation"", ""excavate"", ""debris"", ""item elevation"", ""debris"", ""delivery"", ""lay bricks"", ""delivery"", ""assembly"", ""item elevation"", ""debris"", ""excavate"", ""item elevation""]"
73,den405d.map,5,20,evaluate_suitability_new,"[""assembly"", ""excavator"", ""crane"", ""excavator"", ""crane""]","[""scaffold"", ""debris"", ""excavate"", ""delivery"", ""excavate"", ""item elevation"", ""item elevation"", ""lay bricks"", ""scaffold"", ""item elevation"", ""assembly"", ""debris"", ""scaffold"", ""assembly"", ""assembly"", ""lay bricks"", ""delivery"", ""debris"", ""lay bricks"", ""scaffold""]"
