Run_ID,Map,Num Robots,Num Tasks,Suitability Method,RobotProfiles,TaskProfiles
6721,den901d.map,5,5,evaluate_suitability_new,"[""bricklayer"", ""bricklayer"", ""delivery"", ""assembly"", ""bricklayer""]","[""debris"", ""assembly"", ""utilities"", ""debris"", ""item elevation""]"
6722,den901d.map,5,5,evaluate_suitability_new,"[""delivery"", ""delivery"", ""assembly"", ""excavator"", ""delivery""]","[""item elevation"", ""scaffold"", ""scaffold"", ""scaffold"", ""assembly""]"
6723,den901d.map,5,5,evaluate_suitability_new,"[""assembly"", ""delivery"", ""scaffolding"", ""delivery"", ""delivery""]","[""excavate"", ""utilities"", ""item elevation"", ""item elevation"", ""delivery""]"
6724,den901d.map,5,5,evaluate_suitability_new,"[""excavator"", ""excavator"", ""bricklayer"", ""crane"", ""scaffolding""]","[""lay bricks"", ""delivery"", ""item elevation"", ""excavate"", ""item elevation""]"
6725,den901d.map,5,5,evaluate_suitability_new,"[""excavator"", ""scaffolding"", ""bricklayer"", ""delivery"", ""scaffolding""]","[""utilities"", ""utilities"", ""debris"", ""debris"", ""lay bricks""]"
6726,den901d.map,5,5,evaluate_suitability_new,"[""scaffolding"", ""scaffolding"", ""excavator"", ""scaffolding"", ""bricklayer""]","[""excavate"", ""assembly"", ""lay bricks"", ""scaffold"", ""delivery""]"
6727,den901d.map,5,5,evaluate_suitability_new,"[""crane"", ""crane"", ""excavator"", ""scaffolding"", ""bricklayer""]","[""utilities"", ""delivery"", ""item elevation"", ""debris"", ""utilities""]"
6728,den901d.map,5,5,evaluate_suitability_new,"[""bricklayer"", ""delivery"", ""scaffolding"", ""scaffolding"", ""bricklayer""]","[""assembly"", ""item elevation"", ""delivery"", ""assembly"", ""lay bricks""]"
6729,den901d.map,5,5,evaluate_suitability_new,"[""delivery"", ""assembly"", ""assembly"", ""crane"", ""crane""]","[""delivery"", ""assembly"", ""delivery"", ""scaffold"", ""scaffold""]"
6730,den901d.map,5,5,evaluate_suitability_new,"[""delivery"", ""bricklayer"", ""assembly"", ""assembly"", ""bricklayer""]","[""item elevation"", ""delivery"", ""assembly"", ""scaffold"", ""utilities""]"
6731,den901d.map,5,5,evaluate_suitability_new,"[""bricklayer"", ""crane"", ""crane"", ""excavator"", ""bricklayer""]","[""delivery"", ""scaffold"", ""delivery"", ""scaffold"", ""excavate""]"
6732,den901d.map,5,5,evaluate_suitability_new,"[""crane"", ""delivery"", ""scaffolding"", ""excavator"", ""scaffolding""]","[""delivery"", ""item elevation"", ""utilities"", ""lay bricks"", ""assembly""]"
6733,den901d.map,5,5,evaluate_suitability_new,"[""crane"", ""scaffolding"", ""bricklayer"", ""scaffolding"", ""bricklayer""]","[""utilities"", ""item elevation"", ""scaffold"", ""assembly"", ""item elevation""]"
6734,den901d.map,5,5,evaluate_suitability_new,"[""excavator"", ""bricklayer"", ""assembly"", ""assembly"", ""assembly""]","[""lay bricks"", ""scaffold"", ""assembly"", ""lay bricks"", ""item elevation""]"
6735,den901d.map,5,5,evaluate_suitability_new,"[""scaffolding"", ""excavator"", ""bricklayer"", ""excavator"", ""crane""]","[""assembly"", ""delivery"", ""debris"", ""excavate"", ""item elevation""]"
6736,den901d.map,5,5,evaluate_suitability_new,"[""delivery"", ""crane"", ""crane"", ""assembly"", ""delivery""]","[""scaffold"", ""debris"", ""delivery"", ""item elevation"", ""scaffold""]"
6737,den901d.map,5,5,evaluate_suitability_new,"[""scaffolding"", ""bricklayer"", ""scaffolding"", ""excavator"", ""excavator""]","[""excavate"", ""assembly"", ""item elevation"", ""delivery"", ""debris""]"
6738,den901d.map,5,5,evaluate_suitability_new,"[""crane"", ""delivery"", ""excavator"", ""delivery"", ""delivery""]","[""assembly"", ""delivery"", ""excavate"", ""delivery"", ""debris""]"
6739,den901d.map,5,5,evaluate_suitability_new,"[""bricklayer"", ""bricklayer"", ""crane"", ""delivery"", ""excavator""]","[""scaffold"", ""lay bricks"", ""item elevation"", ""excavate"", ""item elevation""]"
6740,den901d.map,5,5,evaluate_suitability_new,"[""crane"", ""excavator"", ""assembly"", ""excavator"", ""crane""]","[""excavate"", ""lay bricks"", ""assembly"", ""lay bricks"", ""excavate""]"
6741,den901d.map,5,5,evaluate_suitability_loose,"[""excavator"", ""delivery"", ""delivery"", ""scaffolding"", ""crane""]","[""assembly"", ""scaffold"", ""assembly"", ""utilities"", ""item elevation""]"
6742,den901d.map,5,5,evaluate_suitability_loose,"[""crane"", ""assembly"", ""delivery"", ""excavator"", ""crane""]","[""item elevation"", ""scaffold"", ""delivery"", ""delivery"", ""debris""]"
