Run_ID,Map,Num Robots,Num Tasks,Suitability Method,RobotProfiles,TaskProfiles
11521,den203d.map,5,5,evaluate_suitability_new,"[""assembly"", ""scaffolding"", ""scaffolding"", ""bricklayer"", ""bricklayer""]","[""assembly"", ""delivery"", ""delivery"", ""item elevation"", ""excavate""]"
11522,den203d.map,5,5,evaluate_suitability_new,"[""delivery"", ""delivery"", ""assembly"", ""assembly"", ""assembly""]","[""scaffold"", ""lay bricks"", ""lay bricks"", ""lay bricks"", ""utilities""]"
11523,den203d.map,5,5,evaluate_suitability_new,"[""assembly"", ""crane"", ""assembly"", ""scaffolding"", ""assembly""]","[""debris"", ""scaffold"", ""debris"", ""utilities"", ""excavate""]"
11524,den203d.map,5,5,evaluate_suitability_new,"[""scaffolding"", ""assembly"", ""crane"", ""delivery"", ""excavator""]","[""delivery"", ""utilities"", ""assembly"", ""debris"", ""lay bricks""]"
11525,den203d.map,5,5,evaluate_suitability_new,"[""delivery"", ""scaffolding"", ""delivery"", ""bricklayer"", ""assembly""]","[""excavate"", ""item elevation"", ""debris"", ""utilities"", ""debris""]"
11526,den203d.map,5,5,evaluate_suitability_new,"[""crane"", ""scaffolding"", ""crane"", ""assembly"", ""bricklayer""]","[""scaffold"", ""debris"", ""lay bricks"", ""debris"", ""excavate""]"
11527,den203d.map,5,5,evaluate_suitability_new,"[""bricklayer"", ""scaffolding"", ""excavator"", ""excavator"", ""crane""]","[""assembly"", ""delivery"", ""lay bricks"", ""delivery"", ""scaffold""]"
11528,den203d.map,5,5,evaluate_suitability_new,"[""delivery"", ""excavator"", ""assembly"", ""excavator"", ""bricklayer""]","[""item elevation"", ""assembly"", ""item elevation"", ""debris"", ""utilities""]"
11529,den203d.map,5,5,evaluate_suitability_new,"[""scaffolding"", ""delivery"", ""assembly"", ""bricklayer"", ""crane""]","[""lay bricks"", ""lay bricks"", ""utilities"", ""lay bricks"", ""debris""]"
11530,den203d.map,5,5,evaluate_suitability_new,"[""bricklayer"", ""excavator"", ""scaffolding"", ""excavator"", ""delivery""]","[""scaffold"", ""excavate"", ""scaffold"", ""delivery"", ""excavate""]"
11531,den203d.map,5,5,evaluate_suitability_new,"[""assembly"", ""bricklayer"", ""excavator"", ""delivery"", ""bricklayer""]","[""delivery"", ""utilities"", ""debris"", ""delivery"", ""scaffold""]"
11532,den203d.map,5,5,evaluate_suitability_new,"[""scaffolding"", ""delivery"", ""bricklayer"", ""assembly"", ""delivery""]","[""debris"", ""lay bricks"", ""item elevation"", ""debris"", ""utilities""]"
11533,den203d.map,5,5,evaluate_suitability_new,"[""crane"", ""delivery"", ""scaffolding"", ""scaffolding"", ""assembly""]","[""delivery"", ""utilities"", ""lay bricks"", ""utilities"", ""delivery""]"
11534,den203d.map,5,5,evaluate_suitability_new,"[""bricklayer"", ""delivery"", ""delivery"", ""scaffolding"", ""bricklayer""]","[""lay bricks"", ""item elevation"", ""debris"", ""item elevation"", ""utilities""]"
